read_header > 
read_header < err=0
dump_header > 
	code = 'MDTG' version=[0] 
	record_unit_size=[80], base_odometer=[0], trip_cnt=[4]
	offset[0]=[952]
	offset[1]=[13032]
	offset[2]=[17192]
	offset[3]=[70712]
	slack_cnt=[10], slack_unit_size=[24]
	slack[0]=[10-0001-00]
	slack[1]=[1K25MD08000007]
	slack[2]=[00000000]
	slack[3]=[K00000000000]
	slack[4]=[0000000000]
	slack[5]=[##########00000000]
	slack[6]=[K00000000000000]
	slack[7]=[12가3456]
	slack[8]=[1234567890]
	slack[9]=[12가3457]
dump_header < err=0
offset,tripid,approval,serial,vehicle_id,vehicle_type,vehicle_plate,provider_code,driver_code,odometerday,odometer,YYMMDD_HHMMSS,vss_tick,rpm_tick,brake_pressure,latitude,longtitude,true_course,accelx,accely,accelz
38552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:40],0,0,0,37525776,126889776,333,-6.7,100.0,-9.0
38632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:41],0,0,0,37525776,126889776,333,-6.8,100.0,-9.2
38712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:42],0,0,0,37525776,126889776,333,-6.7,100.0,-9.6
38792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:43],0,0,0,37525776,126889776,333,-6.8,100.0,-9.3
38872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:44],0,0,0,37525776,126889776,333,-6.7,100.0,-9.1
38952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:45],0,0,0,37525776,126889776,333,-6.8,100.0,-10.1
39032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:46],0,0,0,37525776,126889776,333,-6.8,100.0,-10.4
39112,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:47],0,0,0,37525776,126889776,333,-6.7,100.0,-9.9
39192,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:49],0,0,0,37525776,126889776,333,-6.8,100.0,-10.2
39272,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:49],0,0,0,37525776,126889776,333,-6.8,100.0,-10.8
39352,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:50],0,0,0,37525776,126889776,333,-6.8,100.0,-10.2
39432,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:51],0,0,0,37525776,126889776,333,-6.8,100.0,-10.6
39512,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:52],0,0,0,37525776,126889776,333,-6.8,100.0,-10.6
39592,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:53],0,0,0,37525776,126889776,333,-6.8,100.0,-10.4
39672,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:54],0,0,0,37525776,126889776,333,-6.7,100.0,-11.0
39752,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:55],0,0,0,37525776,126889776,333,-6.7,100.0,-10.9
39832,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:56],0,0,0,37525776,126889776,333,-6.8,100.0,-11.5
39912,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:57],0,0,0,37525776,126889776,333,-6.8,100.0,-11.2
39992,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:58],0,0,0,37525776,126889776,333,-6.8,100.0,-11.5
40072,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:57:59],0,0,0,37525776,126889776,333,-6.8,100.0,-11.5
40152,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:0],0,0,0,37525776,126889776,333,-6.8,100.0,-10.7
40232,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:1],0,0,0,37525776,126889776,333,-6.8,100.0,-11.5
40312,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:2],0,0,0,37525776,126889776,333,-6.8,100.0,-12.1
40392,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:3],0,0,0,37525776,126889776,333,-6.8,100.0,-12.1
40472,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:4],0,0,0,37525776,126889776,333,-6.8,100.0,-12.4
40552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:5],0,0,0,37525720,126889880,124,-6.8,100.0,-12.2
40632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:6],0,0,0,37525720,126889880,124,-6.8,100.0,-12.3
40712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:7],0,0,0,37525736,126889896,11,-6.8,100.0,-12.7
40792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:8],0,0,0,37525736,126889896,11,-6.8,100.0,-12.9
40872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:9],0,0,0,37525736,126889896,11,-6.9,100.0,-12.8
40952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:11],0,0,0,37525736,126889896,11,-6.8,100.0,-13.1
41032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:12],0,0,0,37525736,126889896,11,-6.8,100.0,-13.2
41112,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:12],0,0,0,37525736,126889896,11,-6.8,100.0,-13.2
41192,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:13],0,0,0,37525736,126889896,11,-6.8,100.0,-13.3
41272,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:14],0,0,0,37525736,126889896,11,-6.9,100.0,-13.4
41352,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:16],0,0,0,37525736,126889896,11,-6.7,100.0,-13.3
41432,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:16],0,0,0,37525736,126889896,11,-6.8,100.0,-13.3
41512,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:17],0,0,0,37525736,126889896,11,-6.7,100.0,-13.2
41592,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:18],0,0,0,37525736,126889896,11,-6.9,100.0,-13.3
41672,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:19],0,0,0,37525736,126889896,11,-6.8,100.0,-13.4
41752,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:20],0,0,0,37525736,126889896,11,-6.9,100.0,-13.5
41832,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:21],0,0,0,37525736,126889896,11,-6.8,100.0,-13.5
41912,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:23],0,0,0,37525736,126889896,11,-6.8,100.0,-13.4
41992,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:23],0,0,0,37525736,126889896,11,-6.8,100.0,-13.4
42072,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:24],0,0,0,37525736,126889896,11,-6.9,100.0,-13.4
42152,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:25],0,0,0,37525736,126889896,11,-6.9,100.0,-13.5
42232,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:26],0,0,0,37525736,126889896,11,-6.8,100.0,-13.5
42312,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:27],0,0,0,37525736,126889896,11,-6.9,100.0,-13.5
42392,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:28],0,0,0,37525736,126889896,11,-6.9,100.0,-13.5
42472,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:29],0,0,0,37525736,126889896,11,-6.9,100.0,-13.4
42552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:31],0,0,0,37525736,126889896,11,-6.9,100.0,-13.5
42632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:31],0,0,0,37525736,126889896,11,-6.8,100.0,-13.5
42712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:32],0,0,0,37525736,126889896,11,-6.9,100.0,-13.6
42792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:33],0,0,0,37525736,126889896,11,-6.8,100.0,-13.5
42872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:34],0,0,0,37525736,126889896,11,-6.9,100.0,-13.4
42952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:35],0,0,0,37525784,126889992,308,-6.9,100.0,-13.5
43032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:36],0,0,0,37525796,126889992,348,-6.9,100.0,-13.4
43112,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:37],0,0,0,37525796,126889992,8,-6.8,100.0,-13.4
43192,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:38],0,0,0,37525796,126889992,97,-6.8,100.0,-13.4
43272,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:39],0,0,0,37525796,126889992,97,-6.9,100.0,-13.5
43352,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:40],0,0,0,37525796,126889992,97,-6.8,100.0,-13.5
43432,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:42],0,0,0,37525796,126889992,97,-6.8,100.0,-13.5
43512,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:42],0,0,0,37525796,126889992,97,-6.8,100.0,-13.6
43592,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:43],0,0,0,37525796,126889992,97,-6.8,100.0,-13.5
43672,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:44],0,0,0,37525796,126889992,97,-6.9,100.0,-13.6
43752,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:45],0,0,0,37525796,126889992,97,-6.9,100.0,-13.6
43832,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:46],0,0,0,37525796,126889992,97,-6.9,100.0,-13.6
43912,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:47],0,0,0,37525796,126889992,97,-6.8,100.0,-13.6
43992,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:49],0,0,0,37525796,126889992,97,-6.9,100.0,-13.5
44072,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:49],0,0,0,37525796,126889992,97,-6.8,100.0,-13.6
44152,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:50],0,0,0,37525796,126889992,97,-6.8,100.0,-13.5
44232,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:51],0,0,0,37525796,126889992,97,-6.8,100.0,-13.6
44312,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:52],0,0,0,37525796,126889992,97,-6.9,100.0,-13.6
44392,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:53],0,0,0,37525840,126890088,21,-6.8,100.0,-13.6
44472,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:54],0,0,0,37525844,126890104,7,-6.8,100.0,-13.6
44552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:55],0,0,0,37525852,126890104,4,-6.9,100.0,-13.6
44632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:56],0,0,0,37525816,126890040,200,-6.9,100.0,-13.6
44712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:57],0,0,0,37525816,126890040,200,-6.8,100.0,-13.6
44792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:58],0,0,0,37525816,126890040,200,-6.9,100.0,-13.5
44872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:58:59],0,0,0,37525816,126890040,200,-6.9,100.0,-13.6
44952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:1],0,0,0,37525816,126890040,200,-6.8,100.0,-13.6
45032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:1],0,0,0,37525816,126890040,200,-6.8,100.0,-13.6
45112,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:2],0,0,0,37525816,126890040,200,-6.8,100.0,-13.7
45192,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:3],0,0,0,37525816,126890040,200,-6.8,100.0,-13.6
45272,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:4],0,0,0,37525816,126890040,200,-6.9,100.0,-13.7
45352,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:5],0,0,0,37525816,126890040,200,-6.9,100.0,-13.6
45432,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:6],0,0,0,37525792,126889936,225,-6.8,100.0,-13.7
45512,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:7],0,0,0,37525792,126889920,298,-6.9,100.0,-13.6
45592,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:8],0,0,0,37525796,126889904,301,-6.9,100.0,-13.6
45672,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:9],0,0,0,37525796,126889920,352,-6.9,100.0,-13.7
45752,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:10],0,0,0,37525796,126889920,352,-6.9,100.0,-13.6
45832,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:12],0,0,0,37525796,126889920,352,-6.8,100.0,-13.7
45912,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:12],0,0,0,37525796,126889920,352,-6.8,100.0,-13.6
45992,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:13],0,0,0,37525796,126889920,352,-6.8,100.0,-13.7
46072,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:14],0,0,0,37525796,126889920,352,-6.8,100.0,-13.7
46152,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:15],0,0,0,37525796,126889920,352,-6.8,100.0,-13.6
46232,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:16],0,0,0,37525796,126889920,352,-6.8,100.0,-13.6
46312,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:18],0,0,0,37525796,126889920,352,-6.9,100.0,-13.6
46392,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:18],0,0,0,37525796,126889920,352,-6.7,100.0,-9.5
46472,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:20],0,0,0,37525796,126889920,352,-6.8,100.0,-8.6
46552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:20],0,0,0,37525796,126889920,352,-6.7,100.0,-8.4
46632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:21],0,0,0,37525796,126889920,352,-6.7,100.0,-8.4
46712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:22],0,0,0,37525796,126889920,352,-6.8,100.0,-8.5
46792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:24],0,0,0,37525796,126889920,352,-6.7,100.0,-8.4
46872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:24],0,0,0,37525784,126889792,296,-6.8,100.0,-8.5
46952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:25],0,0,0,37525784,126889776,271,-6.7,100.0,-8.5
47032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:26],0,0,0,37525784,126889776,266,-6.7,100.0,-8.6
47112,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:28],0,0,0,37525792,126889760,292,-6.7,100.0,-8.5
47192,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:28],0,0,0,37525792,126889760,292,-6.7,100.0,-8.5
47272,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:29],0,0,0,37525792,126889760,292,-6.7,100.0,-8.4
47352,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:30],0,0,0,37525792,126889760,292,-6.7,100.0,-8.4
47432,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:32],0,0,0,37525792,126889760,292,-6.7,100.0,-8.4
47512,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:32],0,0,0,37525792,126889760,292,-6.7,100.0,-8.4
47592,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:33],0,0,0,37525792,126889760,292,-6.7,100.0,-8.4
47672,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:34],0,0,0,37525792,126889760,292,-6.7,100.0,-8.4
47752,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:36],0,0,0,37525792,126889760,292,-6.7,100.0,-8.4
47832,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:36],0,0,0,37525792,126889760,292,-6.7,100.0,-8.3
47912,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:37],0,0,0,37525792,126889760,292,-6.7,100.0,-8.4
47992,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:38],0,0,0,37525792,126889760,292,-6.7,100.0,-8.4
48072,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:39],0,0,0,37525792,126889760,292,-6.8,100.0,-8.4
48152,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:40],0,0,0,37525792,126889760,292,-6.8,100.0,-8.4
48232,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:41],0,0,0,37525792,126889760,292,-6.8,100.0,-8.5
48312,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:42],0,0,0,37525792,126889760,292,-6.7,100.0,-8.4
48392,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:44],0,0,0,37525792,126889760,292,-6.9,100.0,-8.5
48472,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:44],0,0,0,37525792,126889760,292,-6.7,100.0,-8.6
48552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:45],0,0,0,37525792,126889760,292,-6.7,100.0,-9.0
48632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:46],0,0,0,37525792,126889760,292,-6.7,100.0,-8.7
48712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:47],0,0,0,37525792,126889760,292,-6.8,100.0,-8.8
48792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:48],0,0,0,37525792,126889760,292,-6.7,100.0,-8.9
48872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:49],0,0,0,37525792,126889760,292,-6.7,100.0,-9.9
48952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:50],0,0,0,37525792,126889760,292,-6.8,100.0,-9.7
49032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:59:51],0,0,0,37525792,126889760,292,-6.8,100.0,-10.0
